Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
1969,1971,3057,25916,10.3,31.2,18.3,8.2,2.0,95.0,2.5,0.3,0.0,0.0,45734,1802
1870,1690,2128,18836,20.3,17.7,26.1,4.4,39.4,51.2,2.0,3.4,0.5,0.5,45359,1590
3277,3596,5866,33798,8.1,45.6,20.0,5.9,2.3,87.7,1.8,3.5,0.8,0.0,52396,3252
1532,1734,2061,37099,3.3,61.1,12.5,4.3,13.2,60.3,1.9,18.7,0.0,0.0,98269,1587
3475,3594,5244,37361,6.0,53.2,9.5,4.1,7.1,76.0,14.5,0.7,0.0,0.0,80547,3900
2952,2923,4612,39260,2.3,55.8,9.7,4.3,11.2,59.3,3.9,24.9,0.2,0.0,128963,2137
2457,2522,3860,27713,9.1,36.0,14.2,5.0,1.1,96.4,0.7,0.0,0.6,0.0,69214,2335
1994,1934,3022,65382,6.7,62.5,12.1,1.7,8.5,86.2,1.2,3.7,0.0,0.0,92253,2674
2981,2753,4081,34539,15.9,52.2,17.5,9.5,16.4,47.5,25.3,5.0,0.0,0.0,44740,2936
1672,1454,1557,12642,37.2,4.9,39.1,15.7,60.9,22.2,11.2,2.1,0.6,0.0,19757,1241
1440,1356,2132,21482,17.1,30.1,13.8,6.0,0.8,71.5,25.7,0.0,0.8,0.0,46607,1202
1312,1324,1748,19973,53.5,25.8,36.8,17.5,19.8,22.4,40.9,10.9,0.0,0.0,20722,1062
676,962,1060,14914,32.4,17.8,23.4,16.3,11.0,11.5,70.9,3.2,1.2,0.0,26947,512
3507,3127,3135,14204,22.6,7.8,23.7,6.5,88.4,5.0,6.0,0.6,0.0,0.0,60186,3260
1803,2008,2636,23329,15.9,39.2,21.8,4.8,31.1,40.4,12.9,4.1,0.0,1.3,47421,1912
3925,3590,4660,20693,17.4,32.2,30.3,10.1,8.6,40.7,0.4,0.0,47.7,0.0,60135,3312
1223,1355,1950,22838,14.5,25.5,18.3,15.8,2.2,2.0,93.7,0.0,0.0,0.0,29504,1074
1599,1694,2822,40846,6.1,32.3,15.8,4.8,0.8,99.0,0.2,0.0,0.0,0.0,65737,1662
1462,1404,2127,31913,14.8,43.0,12.8,8.9,0.9,90.5,1.8,0.0,1.0,0.0,44412,1415
1781,1662,2936,18629,45.3,38.8,25.3,6.3,8.2,72.6,3.8,8.9,0.0,0.2,17979,1760
3355,3382,3898,27447,17.3,26.8,18.2,3.0,24.2,34.4,12.7,24.3,0.5,0.3,54685,3088
2636,2937,4468,41825,3.5,44.2,16.1,6.9,14.7,80.1,1.6,2.0,0.4,0.0,78000,3179
4584,5565,7228,28113,9.7,33.6,13.8,6.7,6.4,75.2,10.0,2.8,0.7,0.0,61847,5197
2583,3720,4433,35889,14.0,43.6,20.7,5.3,21.4,48.1,19.1,6.7,0.0,0.0,82422,3722
1534,1777,2423,29573,7.6,37.6,15.5,5.3,15.6,74.6,9.3,0.0,0.0,0.0,64058,1583
1724,1533,2464,32767,18.2,41.6,11.2,2.5,23.7,71.0,4.1,0.0,0.3,0.0,60066,1167
1538,1627,1996,69687,1.2,81.8,4.8,3.0,3.9,47.5,0.2,38.7,0.0,0.0,172321,1484
2216,2263,3277,34376,4.6,56.7,8.5,3.8,2.6,94.7,0.0,1.7,0.0,0.0,86863,1933
1860,2139,3006,22662,13.1,24.1,25.9,5.2,0.5,98.9,0.3,0.0,0.0,0.0,54866,1749
1476,1250,2177,26832,9.0,29.4,11.7,3.4,5.6,89.4,0.2,0.5,0.3,0.0,53707,1144
1934,2129,2796,13583,33.5,13.4,30.2,11.1,4.8,1.5,90.7,0.0,0.0,0.0,33189,1197
5851,5660,10675,6530,51.4,40.7,29.8,19.1,21.7,58.7,6.5,7.5,1.7,0.1,22888,4166
3447,3551,3634,14982,32.6,12.0,29.2,5.9,33.1,18.5,18.0,23.5,0.2,2.0,38554,2493
2203,2134,3444,23334,8.6,22.4,22.4,4.8,0.6,97.6,0.4,0.0,0.0,0.0,46051,2057
4495,4500,5213,28270,4.7,33.1,18.3,3.3,32.5,48.2,5.8,9.8,0.0,0.0,63609,4690
4475,3592,1137,12820,33.5,3.0,29.0,5.6,64.9,33.2,1.8,0.0,0.1,0.0,34894,3954
2502,2645,3842,20480,18.7,25.8,21.4,7.0,5.3,64.1,27.7,0.6,0.7,0.0,38125,2119
3425,3404,5430,39311,7.5,48.3,11.7,8.9,5.2,41.9,44.3,7.0,0.0,0.0,64484,3642
4122,5061,7324,53966,6.7,60.5,9.4,6.8,1.7,69.9,18.9,7.1,0.1,0.0,88768,4485
1964,2505,3724,23861,13.6,29.8,13.9,8.5,15.4,78.7,3.5,1.8,0.0,0.0,47321,1717
1610,1378,2345,15072,53.7,21.3,30.8,15.0,0.2,21.5,74.2,3.9,0.0,0.0,19075,1210
2424,2291,3889,27004,12.4,39.0,18.8,7.0,1.8,96.9,0.2,0.1,0.1,0.0,55882,2542
1357,1582,2304,24518,10.6,24.0,16.6,3.5,6.0,93.6,0.3,0.0,0.0,0.0,50060,1503
1559,1175,2017,56343,7.1,33.4,9.2,0.0,3.7,87.0,3.9,0.0,3.9,0.1,115326,1615
3809,4084,4790,27428,13.8,44.5,16.0,8.1,35.0,39.6,10.4,9.1,0.0,0.7,70533,3558
2241,2234,3171,11277,41.7,24.0,26.8,26.4,2.7,0.6,0.3,0.7,94.2,0.0,27684,1061
2878,3129,4684,25158,15.1,38.5,13.7,5.2,1.5,95.1,1.1,0.4,0.2,0.0,44131,2813
1559,1661,2380,14017,43.9,18.0,46.6,17.9,20.9,13.8,62.6,0.0,0.3,0.0,21188,1186
1024,866,1544,22575,12.1,23.6,20.6,6.8,0.8,96.5,1.2,0.0,0.2,0.0,46759,754
3801,3882,5725,32058,13.7,42.1,11.7,4.8,10.0,82.5,0.7,3.0,0.0,0.0,77283,4065
1109,1043,1791,22635,21.2,23.5,24.9,4.1,2.6,66.6,30.3,0.0,0.0,0.0,38063,906
2324,2728,4112,16724,19.8,18.6,21.8,11.9,1.6,14.8,23.1,0.2,58.7,0.0,33063,1831
2533,2301,3557,28619,7.0,27.0,18.8,6.8,24.7,52.2,15.3,3.4,0.1,2.6,66556,2716
2716,3108,3440,21720,15.6,30.5,28.4,6.9,61.7,28.9,1.8,5.9,0.0,0.0,75329,2813
1891,1539,2295,28089,9.8,27.1,39.1,6.5,22.0,40.1,14.1,20.2,0.0,0.0,48750,1847
2789,2855,4133,34576,7.6,43.5,14.8,4.5,17.8,62.5,2.0,9.7,0.0,0.9,84688,2854
1077,1045,1734,22744,15.9,29.6,25.9,9.5,1.8,92.6,1.0,2.0,0.8,0.0,40329,713
1611,1884,2743,37367,10.2,47.9,13.1,4.4,4.4,77.0,5.3,4.3,4.5,0.0,66689,1803
2565,2756,4003,29788,11.7,24.6,16.4,7.4,2.0,95.5,0.6,0.0,0.5,0.0,72083,2314
1802,2131,3369,67562,7.6,51.7,15.1,1.7,3.9,83.0,2.1,5.8,3.0,0.0,93795,2437
2613,2485,3501,35467,3.9,44.3,18.4,1.3,0.5,97.8,0.0,0.4,0.3,0.0,90000,2806
2111,2353,3732,46743,10.9,58.2,12.5,5.3,4.4,78.5,0.3,7.0,0.0,0.0,80203,2987
2704,2621,3976,28887,18.4,27.4,26.3,4.2,10.0,54.9,26.8,5.9,0.0,0.0,57463,2919
1359,1181,1953,18103,27.2,27.6,24.1,15.7,7.9,63.5,19.4,1.9,0.0,0.0,33438,1070
2340,2616,2693,12543,40.4,8.5,40.5,13.3,41.0,36.4,20.8,0.0,0.0,0.0,25519,1544
1845,1813,2301,19667,8.4,21.0,18.2,8.1,0.3,98.8,0.0,0.0,0.0,0.0,56653,1555
1496,1955,2656,55992,15.1,49.1,11.0,5.0,11.2,81.8,6.0,0.0,0.0,0.0,65083,1687
2688,3049,4659,21207,13.9,25.0,13.5,5.0,0.0,94.3,3.6,0.0,0.4,0.0,38477,2542
2549,2846,3799,24863,11.7,38.5,14.3,8.1,59.9,30.4,4.0,4.1,0.0,0.0,66094,2595
4314,4723,6464,34035,7.6,31.0,25.3,9.6,24.6,53.3,3.5,12.3,0.8,0.0,67996,3692
1980,2292,3039,10849,41.4,19.8,25.1,11.1,1.6,0.6,0.5,0.0,96.9,0.0,26065,1297
3012,3345,4881,33170,6.6,32.7,16.8,10.7,2.9,91.8,0.3,0.5,0.0,0.3,81694,3326
2644,2934,3785,9442,54.9,28.3,38.0,8.5,98.8,1.2,0.0,0.0,0.0,0.0,16767,1776
1468,1158,2287,26851,23.1,25.4,25.4,8.3,0.0,98.7,0.0,0.0,0.0,0.0,47740,1261
1890,1823,2427,34892,18.2,37.1,16.1,2.3,6.0,12.2,1.4,56.6,0.0,13.8,51558,2137
2193,2370,2807,16826,29.9,16.5,24.5,10.6,72.7,17.5,6.8,1.8,0.0,0.0,54688,1738
2992,4027,5398,25593,19.7,33.3,18.7,10.3,7.8,88.2,0.0,0.2,0.0,0.0,52467,3180
2142,2199,3827,61044,13.1,50.0,8.5,8.3,11.2,82.7,0.0,4.9,0.4,0.0,79194,2192
1980,2188,3225,23117,10.4,32.4,16.7,4.8,0.0,98.1,0.4,0.0,1.1,0.0,48527,1761
2004,1754,3091,29836,9.6,27.9,18.3,8.3,0.9,95.9,0.1,0.0,0.9,0.0,50649,1824
2585,2732,4194,28802,8.1,22.0,15.9,3.9,2.2,96.3,0.2,0.2,0.0,0.0,52607,2961
3242,3096,4945,47903,3.4,47.7,11.5,4.1,1.3,97.0,0.5,0.5,0.0,0.0,103393,3623
876,1099,1594,37313,10.3,29.0,23.7,8.3,0.4,5.8,90.1,1.0,0.0,0.0,65461,1018
3198,3306,4097,28819,14.0,30.9,21.1,1.4,39.9,54.6,2.2,0.7,0.2,0.0,58388,3386
2041,2287,3319,54051,4.2,53.6,7.8,1.7,12.7,54.7,22.2,5.9,0.1,0.0,56134,2677
1547,1838,2612,24416,15.7,24.2,14.3,10.2,3.4,86.6,8.6,0.0,1.3,0.0,49452,1396
1286,1142,2057,39809,3.7,56.9,7.8,3.6,0.0,99.0,1.0,0.0,0.0,0.0,68587,1213
1796,1937,2534,24556,11.1,25.8,12.5,9.3,17.2,49.4,24.2,0.5,2.6,0.0,62500,1923
2983,3134,3888,34817,4.3,48.9,12.8,2.1,53.6,34.1,3.2,7.5,0.3,0.2,96448,2698
3294,3171,4408,26502,13.6,32.3,18.6,8.1,51.0,28.4,2.2,17.0,0.4,0.0,64921,3383
2252,2486,3650,42725,5.9,45.1,16.0,4.1,1.4,84.6,8.6,1.6,0.2,0.0,106078,2351
2741,2814,3733,20395,14.1,25.2,18.4,14.4,9.8,45.2,36.4,2.9,0.0,0.0,51622,2146
3174,3469,4364,40664,4.9,58.5,11.9,4.5,17.3,55.4,0.0,21.1,0.7,0.3,107289,3797
2256,2561,3899,31551,27.3,42.9,20.2,4.1,17.3,65.9,3.7,8.8,0.0,0.0,65913,2877
2158,2380,3912,67362,4.8,56.3,3.3,2.2,6.7,90.3,1.2,0.0,0.0,1.3,73386,2017
2068,2033,2545,18806,42.7,28.4,23.0,13.5,30.4,35.8,21.1,4.9,7.7,0.0,29744,1577
1827,1939,2854,43021,12.7,55.9,10.8,3.8,2.1,88.0,1.4,2.6,0.1,1.2,56861,1668
2964,3184,4340,20703,17.9,24.6,14.8,4.5,5.9,19.0,71.0,0.0,0.0,0.0,52402,2965
607,716,966,75377,0.8,73.0,5.2,0.7,3.9,93.7,0.3,0.9,0.0,0.0,149211,692
2683,2490,3842,50324,2.8,53.2,8.5,6.2,3.9,86.7,3.0,5.6,0.0,0.0,103423,2683
3418,3464,4418,34958,15.6,43.2,7.2,7.2,40.7,43.3,3.1,10.3,0.0,0.1,78799,3406
2773,2436,2657,18771,8.5,18.7,18.1,7.4,81.3,1.1,1.2,16.0,0.2,0.0,70486,2289
1184,1292,1808,32239,5.6,47.0,7.4,7.7,2.7,59.8,9.9,21.3,0.0,0.9,64485,1242
3694,4465,6214,26644,19.4,33.8,15.4,6.7,8.8,84.2,2.7,2.6,0.2,0.7,41820,3698
2349,2471,2889,19681,11.3,20.9,25.4,10.3,32.3,62.1,1.2,2.2,0.5,0.2,50117,2005
4696,4479,5896,23418,8.8,18.9,17.9,4.8,17.5,77.9,0.3,0.9,0.5,0.3,55838,4254
1158,1615,2043,17340,28.8,39.7,27.9,23.3,0.0,0.0,99.6,0.0,0.0,0.0,31426,1049
912,810,1477,36585,18.2,37.4,12.1,9.3,5.7,94.3,0.0,0.0,0.0,0.0,64194,780
2679,1798,3775,14789,13.5,32.1,20.8,8.1,6.0,81.3,10.7,0.5,0.2,0.0,60833,1248
373,374,594,25110,18.2,37.6,14.2,4.4,8.7,85.7,0.0,0.0,0.0,0.0,43854,351
3346,3566,5537,40756,10.8,47.1,24.1,2.9,3.4,81.4,5.5,5.9,0.8,0.0,59375,3496
3342,3426,5091,42930,8.1,46.9,18.2,5.5,2.4,92.4,1.0,3.7,0.0,0.0,63565,3507
2691,2585,2050,14024,32.8,13.7,23.9,4.3,88.6,7.7,3.0,0.1,0.6,0.0,36042,2285
2916,3291,5195,34920,14.2,52.7,16.0,7.8,3.7,91.3,2.1,1.5,0.0,0.0,64082,3577
1578,1569,2548,23643,16.9,26.1,15.8,4.9,9.9,89.0,0.1,0.4,0.0,0.0,37097,1403
1048,1194,1692,30033,10.0,33.6,10.4,5.4,1.9,96.3,0.2,0.4,0.0,0.0,63214,1132
1757,1398,2346,31579,4.4,30.4,14.2,4.5,4.8,93.8,0.4,0.3,0.0,0.0,79813,1670
2059,2027,3184,37489,6.5,34.1,12.2,2.3,0.5,98.0,0.0,0.5,0.0,0.0,75242,2305
2103,1874,2483,23959,7.7,39.8,12.2,4.1,4.0,92.3,0.0,0.5,0.0,0.0,83304,1587
