Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
3194,2778,3507,45554,11.3,48.6,14.3,8.9,48.0,43.6,5.3,1.6,0.0,0.0,67296,2756
1473,1635,2483,34596,5.9,34.5,16.7,9.0,2.0,96.6,0.0,0.5,0.0,0.0,68558,1827
1249,1109,1715,27560,7.7,26.4,15.4,7.3,5.3,86.6,2.0,4.7,0.0,0.0,58547,1278
2165,2325,2858,26400,15.6,35.4,33.3,8.9,64.3,17.7,14.5,0.8,0.0,0.0,50739,2189
2035,2374,2712,21648,18.5,20.6,32.5,14.7,61.9,8.6,26.7,2.3,0.0,0.0,56532,2067
1718,2439,3374,32329,3.8,46.2,14.7,2.2,2.0,87.8,8.9,0.6,0.2,0.0,75787,2173
2256,2407,3783,25172,12.0,38.7,14.5,5.6,1.4,93.3,0.0,0.2,3.9,0.0,46104,2462
1805,2123,2446,29331,9.9,27.2,29.1,6.0,35.7,51.7,2.0,5.7,0.0,0.0,48977,1871
4819,4386,5338,31688,0.9,55.5,10.8,4.4,23.4,55.4,9.6,8.6,0.0,0.0,92985,4386
1875,2226,3347,34815,7.4,36.2,17.0,6.7,8.5,85.6,0.5,1.9,0.0,0.0,63250,2045
3191,3193,4110,19581,15.7,34.4,22.0,7.6,33.9,57.2,4.0,0.5,2.5,0.0,51214,2561
3435,4088,5525,24451,18.0,24.3,25.0,3.1,10.9,65.6,4.5,3.7,0.2,0.0,49724,3114
2262,1868,3241,24813,19.0,20.0,24.1,10.8,5.4,83.4,8.4,0.9,0.0,0.0,47292,1667
1101,1095,1698,36099,4.7,53.4,9.2,4.4,2.0,94.4,2.6,0.2,0.0,0.0,75069,1174
1365,1361,1941,23512,16.8,36.7,15.9,12.5,1.5,76.8,19.3,0.5,0.0,0.0,51382,1212
5661,5955,8162,34588,6.9,34.6,13.7,4.6,0.8,92.2,1.0,2.5,0.6,0.0,76958,6220
1920,1773,2862,28024,10.4,30.7,17.1,6.6,0.8,95.8,0.4,1.0,0.6,0.0,55139,1720
3107,3041,3554,14061,29.7,13.7,29.6,11.2,66.1,21.8,9.7,1.9,0.3,0.0,35811,2412
1233,1622,2162,31367,29.9,28.7,23.4,2.6,6.1,61.1,29.5,0.0,0.0,0.0,56563,1427
635,788,1354,38747,16.4,32.0,36.1,10.0,1.6,94.5,3.7,0.0,0.0,0.0,53750,341
1136,1038,1769,32247,7.5,24.2,36.5,12.5,2.2,94.6,0.5,1.1,0.0,0.0,58274,1059
1731,1887,2869,103760,7.8,70.8,8.4,3.1,6.7,84.8,0.0,4.3,0.0,0.3,144792,1511
1904,2154,2749,22409,20.6,29.3,16.1,13.8,19.6,58.2,19.7,1.0,0.0,0.0,36614,1445
1952,1866,2907,74302,0.7,65.1,8.5,2.3,0.3,98.0,0.9,0.3,0.0,0.0,117407,2004
1299,1820,2239,10885,50.4,19.4,37.5,21.9,3.1,7.7,88.0,0.1,0.0,0.0,17878,885
1652,1855,2683,27492,14.0,32.1,27.9,4.5,17.7,78.7,0.4,2.0,0.0,0.0,40424,1990
3332,3929,5336,32619,9.8,43.3,20.9,12.1,14.0,81.1,1.1,2.1,0.0,0.0,76445,3026
1800,2435,3405,14847,35.1,20.7,34.6,21.1,14.3,1.9,82.1,1.5,0.0,0.0,19421,1327
2931,3092,1225,10217,28.8,7.4,37.6,5.8,93.9,3.6,0.0,2.5,0.0,0.0,38005,2448
2100,2008,3053,16983,25.3,27.0,19.1,7.0,3.3,92.3,0.2,0.0,0.0,0.0,29904,1601
5152,3076,6590,22847,12.8,45.4,12.9,6.0,4.4,71.2,19.9,0.4,0.6,0.0,67895,2771
1379,1712,2637,23519,15.9,39.2,25.6,3.5,10.8,77.1,6.3,4.1,0.2,0.0,47279,1816
2268,2703,3784,24171,16.5,37.9,20.5,8.5,2.2,94.1,1.0,0.0,0.0,0.0,48807,2356
1174,1171,1723,34179,4.5,36.7,22.2,7.5,4.0,71.3,20.2,0.7,0.0,0.0,88333,1097
2352,2317,3556,21951,13.1,24.7,37.1,5.5,8.8,60.9,29.3,0.1,0.0,0.0,41186,2061
1904,1753,2797,64110,1.0,67.2,8.4,5.7,1.8,87.1,3.7,3.5,1.3,0.3,144464,1908
2110,2059,3168,20548,18.4,26.2,14.4,9.5,2.6,88.1,6.7,0.0,0.8,0.0,43188,1517
1530,1315,2231,23092,20.7,30.3,22.8,9.4,4.5,64.1,0.9,0.5,20.3,0.0,39891,909
2567,2534,3886,22737,12.4,26.6,15.5,4.8,2.0,74.8,21.3,0.0,1.4,0.0,39722,2151
3378,3078,5239,24834,14.7,21.1,19.6,7.5,2.5,94.0,0.7,1.8,0.4,0.0,40773,2629
2507,2559,2365,25189,24.6,36.9,21.1,5.4,60.1,21.2,5.9,8.5,0.0,0.0,57604,2697
1487,1365,2386,24123,12.5,37.1,13.3,9.6,4.8,94.3,0.7,0.0,0.2,0.0,39605,1180
2190,2500,2487,18319,12.5,11.1,22.2,7.3,91.2,6.6,0.0,1.7,0.0,0.0,56645,2115
677,1060,1162,14174,34.1,19.1,42.5,6.7,1.8,31.8,64.5,0.9,0.0,0.0,23545,734
3326,3450,5167,17789,29.6,31.2,22.0,17.8,0.4,38.4,59.5,0.3,0.9,0.0,29963,2424
1913,1977,3618,25053,12.6,28.6,20.3,11.9,3.8,93.5,0.9,0.6,0.4,0.0,34375,1065
1758,1739,2568,28603,13.1,38.3,14.8,7.6,9.0,56.2,26.2,6.5,0.0,0.0,46739,1430
2979,2971,3199,16838,14.0,20.8,15.7,9.3,71.6,20.8,3.5,2.6,1.5,0.0,50727,2571
1947,2023,2206,34534,13.5,48.9,20.0,12.5,17.4,54.0,12.3,15.3,0.0,0.0,52434,1962
2241,2838,3936,45071,4.0,46.1,12.1,3.0,12.6,78.4,3.0,4.4,0.0,0.0,77276,2869
2524,3236,4776,62923,10.8,64.4,14.2,5.3,11.3,64.3,6.5,11.5,0.0,0.0,117156,3769
3884,3075,5112,15108,20.8,18.0,28.5,12.9,7.7,26.3,63.5,0.4,0.2,0.0,30907,2322
3333,3590,5047,48022,13.7,60.1,14.2,6.0,13.2,59.9,3.7,13.0,0.0,0.0,74312,4462
3189,3417,5018,62885,8.8,65.9,6.2,3.2,8.9,84.0,2.0,2.0,0.0,0.0,75964,3322
3069,3620,4435,30481,8.6,42.2,12.5,6.4,11.4,55.9,13.3,17.2,0.0,0.0,78929,2845
1224,1409,2072,34691,9.3,40.2,14.1,6.2,0.9,97.9,0.6,0.6,0.0,0.0,69830,1354
1293,1402,2066,38153,13.4,47.3,18.0,3.8,4.6,67.1,26.2,0.0,0.0,0.0,57250,1409
1788,2001,2699,40626,3.5,54.3,13.6,1.7,0.9,96.7,0.5,1.3,0.0,0.0,83256,1813
830,858,1183,24643,15.5,35.2,13.7,3.8,7.9,88.5,0.0,0.6,0.4,0.0,59479,713
1160,1419,1939,16782,38.4,14.3,30.7,23.1,4.9,18.7,76.3,0.0,0.0,0.0,19422,824
1815,744,2269,16566,16.2,25.5,32.2,7.1,4.6,57.8,18.6,0.8,13.7,0.2,40709,369
1827,2191,2882,15445,33.9,18.7,18.5,14.3,3.0,39.6,52.4,0.3,0.0,0.0,29007,1431
1894,1968,3179,24529,22.4,25.5,21.4,6.3,5.2,83.2,3.9,1.0,0.0,0.0,41250,1709
3503,3359,4954,34140,9.3,43.7,11.5,6.3,19.1,77.1,0.0,3.2,0.2,0.0,70522,3410
507,498,706,115299,3.6,68.8,7.3,4.5,2.9,66.9,0.1,26.0,0.0,0.0,142632,558
1418,1504,2138,58459,6.4,55.8,11.8,3.9,14.2,71.3,5.9,4.4,0.0,0.5,93214,1637
1859,1721,2470,31583,25.1,42.8,23.5,10.7,14.2,41.6,7.8,34.3,0.0,0.0,50360,1950
3599,4008,4842,38830,3.7,63.5,6.2,6.8,4.6,87.7,3.4,3.2,0.0,0.0,119000,2964
6826,8852,9869,45671,1.9,63.4,6.8,3.2,18.2,67.9,2.9,9.1,0.0,0.0,130537,7385
1191,1142,1665,110117,7.2,73.5,9.4,8.3,3.0,89.6,2.7,2.8,0.0,1.1,203611,913
3002,3463,5173,25905,18.4,21.9,22.3,6.7,10.5,55.0,17.2,7.7,0.0,2.3,49176,2527
1307,1353,2272,48653,4.8,47.3,8.5,0.0,3.0,94.8,1.8,0.0,0.0,0.0,74205,1217
1694,1887,2695,24860,11.1,28.8,27.9,7.7,5.9,67.9,18.7,5.3,0.0,0.0,44495,1730
1502,1744,2577,46280,10.0,56.9,13.0,3.9,4.5,88.6,0.4,3.9,1.0,0.1,74355,1962
2012,2626,3585,49292,4.5,51.4,13.1,6.9,13.9,71.6,0.3,9.9,0.9,0.2,118194,2451
1797,1793,2656,54308,1.6,62.0,8.0,2.6,1.8,94.2,2.3,0.0,0.2,0.0,149211,1818
1231,852,1654,84408,8.6,76.4,8.6,2.9,17.9,57.0,13.5,6.3,0.0,0.0,138295,1584
8326,8725,9770,43436,9.7,61.7,9.4,3.7,9.6,31.3,1.9,49.9,0.0,0.7,86977,8549
2128,2059,3068,23700,21.5,25.2,17.5,5.6,1.4,94.9,1.7,0.0,1.1,0.0,55077,1807
1328,1244,2041,34498,7.6,48.9,15.2,1.9,1.0,95.8,0.5,0.2,1.2,0.0,66211,1435
2442,2498,3217,19272,23.5,25.8,15.4,10.0,30.3,40.2,28.1,0.3,0.0,0.0,43663,2089
4259,4698,4881,26222,24.3,26.6,22.2,4.3,36.2,55.0,5.0,2.2,0.2,0.0,51971,3852
1048,1225,1814,36315,6.4,52.5,11.4,2.6,6.1,79.2,4.9,2.9,0.4,0.0,68864,1293
3904,3457,5906,36294,7.0,46.6,17.7,3.9,6.3,87.0,2.3,3.1,0.0,0.0,88114,3804
2438,2435,3317,25227,13.9,26.2,19.0,5.7,43.9,50.1,1.8,2.4,0.3,0.0,49603,2296
2684,2793,3562,23778,25.1,37.2,19.9,3.0,46.8,36.6,11.8,1.8,0.0,0.0,57154,2388
3974,1761,4077,11744,8.2,24.3,20.9,4.8,21.9,69.4,3.1,0.7,1.7,0.6,53333,1519
1492,1902,2551,42747,14.0,55.2,25.8,2.5,18.1,22.7,52.4,3.0,0.0,0.0,61250,2043
4142,3919,4224,15681,22.1,19.6,12.8,21.1,73.2,17.4,4.8,0.5,0.0,0.0,40885,2758
1405,1308,2086,18652,23.3,19.6,27.5,5.7,0.5,98.7,0.1,0.0,0.0,0.0,37337,956
2327,2143,3090,60640,1.8,64.4,9.4,5.4,5.5,90.1,3.1,1.3,0.0,0.0,144615,2071
3183,2377,4036,16197,30.5,25.4,28.5,11.8,13.9,60.9,8.2,9.3,0.8,0.0,33568,1535
3319,3211,4831,33257,4.2,47.6,14.2,5.1,0.2,96.6,1.7,0.0,0.0,0.7,102667,3563
2002,2325,3504,26848,14.7,35.2,19.6,1.4,3.8,93.6,0.3,0.0,0.0,0.0,43204,2266
3726,3926,4514,24094,11.4,43.8,18.6,7.2,31.7,3.6,62.3,0.7,0.0,0.0,71319,3705
2169,2113,2896,28147,5.5,45.6,15.7,6.5,15.6,76.5,3.3,2.1,1.1,0.0,73576,2116
2855,3208,4733,41385,2.9,46.1,7.5,4.4,28.2,52.5,3.4,13.7,0.3,0.0,87444,3268
1597,1104,2137,28112,13.6,27.0,20.1,5.3,20.2,70.2,2.5,2.3,1.6,0.0,40990,1107
1341,1306,1697,13113,27.7,10.0,27.9,14.8,49.9,6.9,41.6,0.6,0.0,0.0,31382,1001
2168,3011,4077,45023,1.7,44.5,20.3,2.6,4.7,89.7,1.9,2.9,0.0,0.0,96979,2466
1987,2193,3229,37702,2.5,45.7,10.3,3.1,0.6,87.0,10.6,0.6,0.0,0.0,88378,2167
2726,3354,3958,59959,3.2,72.6,6.8,3.0,1.2,62.1,2.5,32.8,0.2,0.0,128611,2911
1735,1690,2853,38617,4.8,34.4,22.3,6.4,2.9,88.9,3.1,3.3,0.5,0.0,55761,1566
2259,2561,3304,16723,26.9,19.7,26.6,16.2,1.4,52.6,43.1,0.0,0.0,0.0,35521,1779
1143,1355,1802,85505,2.6,69.5,8.4,4.1,7.7,86.2,1.6,2.8,0.0,0.0,101250,1411
1774,2158,2722,24712,30.3,31.0,19.3,6.7,16.5,52.1,20.4,7.7,0.0,0.0,39907,2184
3239,3563,5009,28768,10.5,27.0,26.6,5.5,14.0,67.5,11.6,5.3,0.0,0.0,44506,3745
2210,2187,3368,27191,5.9,27.8,14.2,7.4,1.1,94.9,2.9,0.0,0.0,0.0,62226,2197
2271,2983,4185,8238,59.2,12.8,31.9,15.3,1.8,53.6,39.9,0.8,0.0,0.0,18125,2384
1798,1791,2936,31069,10.3,36.0,23.1,7.5,3.9,90.2,0.0,0.8,0.0,0.0,52250,1740
2689,2529,4058,70304,1.8,67.5,6.8,4.1,9.5,61.4,0.8,26.9,0.0,0.0,175375,2460
3736,3508,5406,42542,6.7,47.9,15.3,2.2,0.5,95.7,0.0,3.2,0.1,0.0,82772,3802
1758,2143,2576,14510,34.0,24.7,29.0,12.1,80.7,9.5,7.6,0.1,0.0,0.0,42721,1348
972,1028,1468,20095,15.8,35.5,19.5,3.5,4.1,93.5,0.0,0.0,1.2,0.0,41343,902
2720,2551,4127,29925,9.2,52.8,20.7,2.2,0.1,95.2,1.0,0.0,0.2,0.0,63259,2715
2035,2373,3322,33211,6.9,40.1,18.1,9.9,3.4,78.4,14.2,1.7,0.0,0.2,63048,1830
3674,3415,4756,26967,16.1,25.4,14.6,11.1,39.8,12.5,37.8,9.4,0.0,0.0,82906,3486
1968,2595,3824,30575,13.8,47.0,15.5,3.0,2.1,92.8,0.0,2.5,0.2,0.0,52994,2708
2316,3327,4604,78925,11.7,71.5,9.9,0.9,4.1,76.7,8.4,6.7,0.9,0.0,89889,3252
1475,1507,2072,114080,6.0,65.7,5.4,2.7,10.9,73.4,0.8,10.9,0.0,0.0,196250,1232
1671,1902,1407,10510,36.8,10.6,29.5,11.5,85.5,0.8,12.4,0.2,0.2,0.0,34048,1385
1269,1566,1768,19268,22.1,15.9,24.3,17.6,22.5,1.2,73.8,2.1,0.0,0.0,43750,1074
1618,1334,2224,28579,26.2,25.5,20.3,10.0,52.0,44.8,0.0,0.0,2.1,0.0,51504,1432
1815,1971,2993,16073,27.9,21.0,17.7,4.4,8.7,51.5,37.4,0.9,1.3,0.0,31793,1533
2073,1921,3044,32049,7.7,38.7,17.4,4.2,5.3,50.8,41.3,1.1,0.0,0.0,59167,1986
2201,2078,2880,33222,7.3,32.6,20.1,5.1,39.7,30.0,6.3,21.1,0.0,0.3,85726,2300
1706,1759,2726,24235,12.4,24.1,25.6,8.1,6.2,60.7,29.0,1.9,0.3,0.0,47119,1667
3941,3306,3789,24804,1.0,57.0,5.2,3.4,4.2,94.3,0.0,0.2,0.0,0.5,94324,2726
1095,694,1479,20394,36.4,32.2,15.6,5.0,18.4,52.6,25.7,1.6,0.0,0.0,21375,668
3715,3321,4939,32906,15.5,41.7,21.6,7.3,23.4,52.1,6.8,11.8,0.0,1.7,68349,3549
3266,3250,5140,29524,13.0,30.4,23.3,6.8,5.7,88.4,3.7,0.8,0.0,0.0,63254,3595
992,1305,1510,23469,12.8,34.4,17.8,1.6,17.5,74.2,3.5,0.8,0.1,0.0,35250,1081
1849,2097,2687,51989,3.8,61.8,6.0,11.9,9.5,72.3,1.8,15.3,0.0,0.0,135375,1736
1178,1454,1880,44023,2.8,50.4,16.5,4.2,3.0,78.7,7.0,7.7,0.0,0.0,89556,1434
1269,1262,2046,18382,20.6,15.0,18.6,8.4,2.6,93.4,1.7,0.2,0.0,0.0,32888,982
2610,2517,3925,28441,13.5,36.7,21.1,7.5,0.8,95.4,0.5,0.3,0.0,0.0,61062,2246
1428,1690,2341,43668,10.1,43.4,15.5,3.2,5.8,82.8,2.1,6.0,0.2,0.0,82857,1499
1961,1718,2969,29888,7.1,21.7,17.6,3.9,1.8,95.6,0.4,0.8,0.4,0.0,59799,2023
1232,1675,2347,54357,7.0,58.6,11.8,5.6,4.1,52.5,26.0,9.2,0.5,0.0,83901,1991
1905,1871,2926,19418,19.7,18.5,21.3,4.8,1.7,95.4,0.1,0.0,0.0,0.0,41613,1664
2451,2648,3904,29838,3.3,29.3,16.5,4.2,3.6,92.8,0.2,2.0,0.0,0.0,62978,2464
1119,1096,1770,33428,6.5,39.1,16.7,1.7,1.0,95.6,0.0,2.1,0.1,0.0,58229,1119
3433,3573,3733,16144,12.5,20.9,25.8,5.7,85.0,5.2,2.4,6.8,0.0,0.2,59200,3103
1403,1638,2272,26115,14.2,26.6,20.4,6.1,15.7,55.7,14.0,1.2,6.6,0.0,39434,1618
1388,1583,1613,22940,21.7,30.1,22.6,7.5,18.3,44.5,3.2,33.3,0.0,0.0,46944,1353
2707,2492,4118,33685,3.6,34.6,21.9,1.9,4.8,92.4,0.7,0.3,0.0,0.1,67878,2731
2050,1903,2768,21742,20.3,21.1,20.0,6.6,5.0,92.1,0.0,1.8,0.3,0.0,42578,1843
1389,1410,2113,42574,1.6,57.8,10.4,2.9,4.0,94.1,0.3,1.3,0.0,0.0,88676,1380
1883,1879,2859,36176,6.0,38.7,12.6,2.1,2.5,96.3,0.2,0.2,0.0,0.1,74591,2047
1645,1843,2684,21526,13.5,30.8,17.6,6.4,4.3,92.3,0.3,1.3,0.0,0.0,40484,1492
1853,1883,2964,36090,8.8,41.4,15.6,6.2,4.4,90.5,1.6,0.2,0.0,0.0,69120,2042
428,582,804,29342,11.8,31.4,22.9,8.2,2.7,10.2,72.5,6.5,0.6,0.2,53469,529
2404,2776,4024,29629,6.7,34.1,19.3,2.9,1.3,96.4,0.2,0.2,0.0,0.0,60656,2601
2831,2703,3401,35735,11.0,33.3,18.6,3.0,32.0,58.7,4.1,2.0,0.3,0.0,83456,3089
1912,1767,2066,22849,15.4,23.9,26.3,8.2,56.8,14.2,2.4,24.3,1.0,0.0,70324,1620
3505,3360,5179,32027,8.9,29.9,16.7,7.0,1.0,95.8,3.0,0.0,0.1,0.0,77788,3367
3525,3189,4858,26615,8.4,27.2,22.3,5.6,11.4,65.3,6.7,6.6,0.3,1.8,62269,3016
1804,2197,3149,44107,5.8,59.9,10.1,1.1,1.6,83.9,10.0,3.2,0.4,0.0,61544,2132
1360,1510,2297,15638,29.3,35.2,14.6,18.2,97.4,1.9,0.8,0.0,0.0,0.0,29491,937
2020,1771,2699,18882,15.0,22.6,25.5,12.1,35.4,53.3,6.6,1.3,0.0,0.0,46846,1214
1437,1216,1472,18668,28.7,17.3,26.6,10.8,87.5,5.1,2.9,4.5,0.0,0.0,48125,1179
2408,2650,3250,50917,1.9,59.3,14.2,5.8,6.9,43.1,5.7,43.3,0.0,0.0,151964,2739
2928,2691,3101,16866,29.7,25.8,30.0,6.7,29.2,6.1,63.7,0.2,0.0,0.0,37481,2262
1526,2158,2631,12315,39.2,27.1,41.6,22.8,0.7,17.8,81.3,0.0,0.2,0.0,21778,1074
2905,2853,4440,23010,29.5,29.0,27.0,16.4,13.4,70.5,1.0,0.0,5.5,0.0,39643,1586
2431,2689,2890,11055,46.7,18.8,33.7,19.0,62.0,16.8,8.9,8.1,1.8,0.2,25250,1714
3777,4365,5837,17753,11.8,16.3,20.9,12.6,68.1,18.1,9.6,2.9,0.0,0.0,47475,3454
2408,2574,3734,24135,18.1,36.7,13.6,4.4,12.8,84.1,0.4,1.8,0.2,0.0,52908,2317
2188,2960,3493,42776,4.6,41.9,24.1,4.2,65.6,23.3,4.2,3.7,0.8,0.0,61290,3064
2371,2342,2360,23845,12.3,22.5,30.1,6.6,56.1,27.4,9.6,4.8,0.0,0.0,44200,2363
859,794,977,120462,2.8,75.1,6.8,2.4,11.4,76.6,3.7,2.6,0.0,0.0,248438,766
2729,3467,4368,32861,12.1,40.5,15.5,5.1,31.1,52.7,13.8,2.5,0.0,0.0,62620,3310
1652,2031,2868,21704,19.0,29.7,18.8,7.6,1.8,90.6,6.6,0.0,0.0,0.0,40975,1686
1757,1899,2891,21150,22.6,32.3,15.0,9.1,0.0,64.6,35.0,0.0,0.0,0.3,37304,1541
2225,2386,3459,30386,9.2,26.0,17.4,6.4,3.8,96.0,0.0,0.0,0.0,0.0,63470,2300
1488,1704,2644,18070,29.9,19.2,30.6,6.8,2.4,92.1,0.0,3.4,0.3,0.0,32422,1198
2153,2069,2912,19887,26.8,28.3,29.2,8.1,55.1,32.6,2.4,6.1,2.7,0.2,36692,1874
2306,1696,3029,28283,30.1,28.8,29.6,3.5,8.6,66.3,15.4,7.6,0.0,0.0,40942,2306
2250,2169,3636,30543,14.5,39.2,17.3,2.2,14.4,59.4,22.2,2.5,0.0,0.0,41442,2615
1862,1416,2147,18286,17.8,17.5,21.9,14.3,30.3,52.2,6.6,8.1,0.0,0.8,39938,1588
1981,1894,1263,15363,34.8,11.7,18.7,12.4,68.5,12.2,12.8,0.0,4.7,0.0,32459,1403
1860,1977,2888,38741,7.2,46.6,16.1,3.6,22.9,58.1,4.0,14.3,0.0,0.0,64189,2430
2435,2623,4061,23517,22.9,19.1,19.4,6.6,1.2,58.2,40.6,0.0,0.0,0.0,37677,1966
777,861,1306,30082,12.9,29.7,14.1,3.3,0.5,98.7,0.4,0.0,0.0,0.0,55221,723
1955,2205,2285,90815,2.9,60.2,7.6,1.8,66.7,31.9,0.0,1.3,0.0,0.0,173510,1952
1863,1740,2879,31991,7.0,32.6,14.1,3.1,0.6,96.8,0.1,0.0,0.5,0.0,62273,1997
1960,1817,2736,31379,22.1,40.2,21.9,4.0,7.5,67.6,4.3,12.8,0.5,0.0,47819,2197
3243,1914,4156,14648,22.0,28.9,20.2,9.7,3.5,46.5,49.0,0.1,0.0,0.0,41495,1499
1999,2626,3200,31864,2.3,41.6,13.4,6.5,8.4,73.4,15.6,1.6,0.0,0.0,81083,2419
1791,1683,2591,23466,18.9,21.9,25.2,6.8,4.5,59.8,25.6,2.0,0.2,0.0,40804,1676
2311,2969,3229,26403,15.8,47.0,8.7,4.9,46.3,5.5,1.6,44.2,0.0,0.0,59706,2539
1288,1799,2336,17281,36.8,32.5,25.8,18.4,0.0,16.9,82.8,0.4,0.0,0.0,22725,1291
3289,3040,3362,23449,3.9,21.7,15.4,5.5,53.6,29.0,2.7,9.7,0.0,0.0,82804,3366
808,745,1279,23568,19.8,17.4,26.6,4.3,0.4,86.9,0.6,0.1,7.3,0.0,39609,729
1561,1501,1949,31550,8.9,55.1,9.6,4.4,7.3,91.2,0.3,0.4,0.0,0.0,90670,1483
1929,1881,2940,37065,11.3,45.5,17.4,7.6,28.0,56.3,5.0,7.7,0.2,0.0,62130,2025
3299,3587,4274,28613,7.4,30.6,16.9,6.6,56.0,22.8,2.7,15.1,0.2,0.0,87778,3258
1588,2092,2604,21884,29.3,27.1,48.6,13.2,13.1,5.7,78.9,0.7,0.0,0.0,33228,1712
2289,2239,2839,20916,17.2,22.4,21.8,7.1,55.2,36.5,3.2,0.8,0.0,0.0,49185,2201
3407,3300,5172,32895,6.9,49.4,10.3,5.5,13.5,79.8,0.8,1.3,1.7,0.0,77992,3979
2076,1820,2484,25264,21.6,17.8,26.7,7.4,17.9,57.3,8.7,1.2,0.0,0.0,50195,1935
3417,3586,4336,27157,13.9,32.7,21.3,6.0,29.5,19.3,4.6,39.6,0.0,0.0,76875,3329
4002,4464,6571,27552,8.8,30.4,13.9,4.3,2.8,93.1,3.2,0.0,0.2,0.0,51051,4022
1610,1731,2090,24412,21.7,39.8,20.6,6.5,39.8,33.0,14.7,9.3,0.5,0.0,42173,1511
901,696,1248,26808,26.2,39.4,21.3,7.9,9.5,49.6,24.2,15.7,0.6,0.0,36467,935
1977,2140,3135,21123,18.1,22.8,18.3,10.5,0.8,67.2,28.5,0.0,2.2,0.0,40833,1611
1676,1964,2734,22136,27.1,36.0,16.6,15.6,40.8,36.4,10.5,9.8,0.1,0.0,32813,1393
2731,2847,4050,53283,7.1,44.2,11.5,1.5,1.1,97.5,0.0,0.6,0.0,0.2,84871,2736
1652,1421,2311,33665,13.4,43.2,12.2,4.6,7.0,74.1,15.3,1.2,0.0,0.0,65391,1379
2674,3248,3004,17361,34.2,20.2,25.4,9.1,31.3,27.2,33.7,2.3,2.7,0.0,33071,2396
1228,1348,2058,34486,16.4,42.8,20.5,6.5,20.0,68.4,3.1,5.0,1.3,0.0,36921,1352
1327,1490,2094,16175,43.7,27.6,34.9,28.3,4.5,0.4,94.3,0.3,0.0,0.0,28510,911
2221,2149,3022,24339,12.0,33.4,12.5,2.6,11.3,80.4,0.7,2.9,2.2,0.0,60956,2017
1295,1431,1694,19004,14.7,31.4,22.4,7.4,35.3,44.5,15.4,4.3,0.0,0.0,50441,1209
2186,1993,2969,25886,12.7,28.3,13.4,3.2,1.2,85.2,0.3,7.8,2.9,0.0,52857,2201
1502,1795,2285,28159,16.5,36.9,12.3,11.5,1.5,52.9,42.8,0.5,0.0,0.0,60585,1419
2231,2347,3432,33454,9.1,41.5,20.4,5.1,9.5,72.3,8.1,4.1,0.3,0.0,60565,2343
2775,2370,4129,22340,17.2,25.8,15.4,7.2,0.9,98.3,0.0,0.5,0.0,0.0,46274,2356
1462,1707,2533,29320,12.7,50.9,12.1,4.2,1.0,70.0,24.2,0.5,0.0,0.0,65547,1565
2041,1754,2569,39434,15.1,60.0,11.8,3.0,36.6,48.7,13.6,0.6,0.2,0.0,50130,2505
924,992,1474,34027,4.9,35.8,16.3,5.3,6.7,86.2,3.2,0.7,0.0,0.0,61944,962
313,267,470,18976,25.6,22.6,16.1,22.6,6.4,89.3,0.0,0.0,0.7,0.0,29444,168
1859,1874,1113,17926,26.8,11.7,12.3,5.1,92.1,7.6,0.3,0.0,0.0,0.0,55269,1662
2384,2368,3721,33754,2.9,32.0,18.4,2.7,1.9,93.8,2.4,1.3,0.0,0.0,74688,2696
1893,1782,2675,48844,2.7,58.9,11.8,7.4,13.0,85.0,1.0,0.9,0.0,0.0,104174,1807
2303,2071,2573,26401,7.2,25.4,25.2,3.8,40.7,42.9,1.1,14.0,0.0,0.0,67663,2069
2491,2619,3209,19214,22.8,23.1,21.2,5.6,84.3,14.3,0.5,0.8,0.0,0.0,37901,2208
2137,2051,3294,80836,1.9,63.4,7.5,6.5,3.1,85.6,0.5,8.0,0.1,0.0,186050,2097
2703,3146,4880,30809,17.2,27.3,25.0,3.3,1.9,62.2,27.6,5.0,0.0,0.0,50500,2863
2073,2662,3526,25298,20.9,35.9,22.8,4.3,4.5,88.4,4.8,0.3,0.3,0.0,44007,2446
2639,2648,4200,7934,51.1,35.3,15.1,11.8,99.8,0.2,0.0,0.0,0.0,0.0,15905,938
2324,2511,3558,32842,3.4,36.8,15.2,3.1,3.0,93.7,0.2,0.7,0.0,0.1,71719,2573
2053,2281,3246,21753,13.2,18.3,22.1,7.3,6.3,91.2,0.2,0.3,0.3,0.0,50338,2046
3314,3027,3760,26304,8.9,32.8,30.4,11.9,50.7,40.2,1.7,3.0,0.3,0.0,80476,2646
1243,1242,2099,36261,9.9,43.8,11.5,9.1,7.5,89.9,0.7,0.5,0.3,0.0,76188,1015
2171,2260,3254,32259,5.0,37.9,22.3,5.2,21.8,58.6,11.9,1.2,0.0,0.3,62790,2322
1823,1949,2365,14263,48.0,25.7,28.5,16.1,0.0,3.7,92.0,3.2,0.0,0.0,24318,1128
2778,3279,4449,7485,45.7,48.8,27.4,9.5,99.6,0.4,0.0,0.0,0.0,0.0,18008,1312
3425,4586,5808,7330,58.9,57.2,23.8,12.2,15.0,34.3,2.0,42.8,0.1,0.1,24121,1807
907,918,1089,14901,36.5,20.5,28.9,12.2,26.1,3.5,68.5,1.4,0.3,0.0,27530,698
9255,8660,11618,32464,5.9,47.2,17.5,6.7,35.1,39.6,4.6,18.6,0.4,0.1,107795,7694
